DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2024-10-02 12:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	90.65	EUR	2024-10-01 13:07:24.024
2024-10-02 16:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	193.14	EUR	2024-10-01 13:07:24.024
2024-10-02 20:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	97.04	EUR	2024-10-01 13:07:24.024
2024-10-02 00:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	76.39	EUR	2024-10-01 13:07:26.026
2024-10-02 04:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	97.87	EUR	2024-10-01 13:07:26.026
2024-10-02 08:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	96.02	EUR	2024-10-01 13:07:26.026
2024-10-02 12:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	77.59	EUR	2024-10-01 13:07:26.026
2024-10-02 16:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	115.98	EUR	2024-10-01 13:07:26.026
2024-10-01 22:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	85.38	EUR	2024-10-01 13:07:26.026
2024-10-02 02:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	78.38	EUR	2024-10-01 13:07:26.026
2024-10-02 06:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	133.72	EUR	2024-10-01 13:07:26.026
2024-10-02 10:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	88.00	EUR	2024-10-01 13:07:26.026
2024-10-02 14:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	81.58	EUR	2024-10-01 13:07:26.026
2024-10-02 18:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	114.37	EUR	2024-10-01 13:07:26.026
2024-10-01 22:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	86.14	EUR	2024-10-01 13:07:27.027
2024-10-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	76.36	EUR	2024-10-01 13:07:27.027
2024-10-02 06:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	136.40	EUR	2024-10-01 13:07:27.027
2024-10-02 10:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	96.11	EUR	2024-10-01 13:07:27.027
2024-10-02 14:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	109.10	EUR	2024-10-01 13:07:27.027
2024-10-02 18:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	127.86	EUR	2024-10-01 13:07:27.027
2024-10-01 22:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	87.59	EUR	2024-10-01 13:07:27.027
2024-10-02 02:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	75.90	EUR	2024-10-01 13:07:28.028
2024-10-02 06:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	136.74	EUR	2024-10-01 13:07:28.028
2024-10-02 10:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	101.63	EUR	2024-10-01 13:07:28.028
2024-10-02 14:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	131.35	EUR	2024-10-01 13:07:28.028
2024-10-02 18:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	141.44	EUR	2024-10-01 13:07:28.028
2024-10-01 22:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	89.64	EUR	2024-10-01 13:07:28.028
2024-10-02 02:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	75.59	EUR	2024-10-01 13:07:28.028
2024-10-02 06:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	137.34	EUR	2024-10-01 13:07:28.028
2024-10-02 10:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	103.74	EUR	2024-10-01 13:07:28.028
2024-10-02 14:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	125.34	EUR	2024-10-01 13:07:28.028
2024-10-02 18:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	141.40	EUR	2024-10-01 13:07:28.028
2024-10-01 22:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	10.65	EUR	2024-10-01 13:07:29.029
2024-10-02 02:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	75.46	EUR	2024-10-01 13:07:30.030
2024-10-02 06:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	100.47	EUR	2024-10-01 13:07:30.030
2024-10-02 10:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	17.08	EUR	2024-10-01 13:07:30.030
2024-10-02 14:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	127.56	EUR	2024-10-01 13:07:30.030
2024-10-02 18:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	145.27	EUR	2024-10-01 13:07:30.030
2024-10-01 22:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	102.20	EUR	2024-10-01 13:33:24.024
2024-10-02 02:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	99.00	EUR	2024-10-01 13:33:24.024
2024-10-02 06:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	175.40	EUR	2024-10-01 13:33:24.024
2024-10-02 10:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	116.90	EUR	2024-10-01 13:33:24.024
2024-10-02 14:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	100.62	EUR	2024-10-01 13:33:24.024
2024-10-02 18:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	185.00	EUR	2024-10-01 13:33:24.024
2024-10-01 22:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	112.83	EUR	2024-10-01 15:28:25.025
2024-10-01 22:00:00.000	PT60M	10Y1001C--00096J	BZN	IT-Calabria BZN	IT-Calabria	112.83	EUR	2024-10-01 15:28:25.025
2024-10-01 22:00:00.000	PT60M	10Y1001A1001A788	BZN	IT-South BZN	IT-SOUTH	112.83	EUR	2024-10-01 15:28:25.025
2024-10-02 00:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 04:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 08:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 12:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 16:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 20:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 02:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	106.05	EUR	2024-10-01 15:28:26.026
2024-10-02 06:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	167.46	EUR	2024-10-01 15:28:26.026
2024-10-02 10:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	115.13	EUR	2024-10-01 15:28:26.026
2024-10-02 14:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	118.32	EUR	2024-10-01 15:28:26.026
2024-10-02 18:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	150.81	EUR	2024-10-01 15:28:26.026
2024-10-02 00:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	108.46	EUR	2024-10-01 15:28:26.026
2024-10-02 04:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	144.02	EUR	2024-10-01 15:28:26.026
2024-10-02 08:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	152.97	EUR	2024-10-01 15:28:26.026
2024-10-02 12:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	96.60	EUR	2024-10-01 15:28:26.026
2024-10-02 16:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	154.81	EUR	2024-10-01 15:28:26.026
2024-10-02 20:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	110.87	EUR	2024-10-01 15:28:26.026
2024-10-02 00:00:00.000	PT60M	10Y1001C--00096J	BZN	IT-Calabria BZN	IT-Calabria	108.46	EUR	2024-10-01 15:28:26.026
2024-10-02 04:00:00.000	PT60M	10Y1001C--00096J	BZN	IT-Calabria BZN	IT-Calabria	144.02	EUR	2024-10-01 15:28:26.026
2024-10-02 08:00:00.000	PT60M	10Y1001C--00096J	BZN	IT-Calabria BZN	IT-Calabria	152.97	EUR	2024-10-01 15:28:26.026
2024-10-02 12:00:00.000	PT60M	10Y1001C--00096J	BZN	IT-Calabria BZN	IT-Calabria	96.60	EUR	2024-10-01 15:28:26.026
2024-10-02 16:00:00.000	PT60M	10Y1001C--00096J	BZN	IT-Calabria BZN	IT-Calabria	154.81	EUR	2024-10-01 15:28:26.026
2024-10-02 20:00:00.000	PT60M	10Y1001C--00096J	BZN	IT-Calabria BZN	IT-Calabria	110.87	EUR	2024-10-01 15:28:26.026
2024-10-02 02:00:00.000	PT60M	10Y1001A1001A75E	BZN	IT-Sicily BZN	IT-Sicily	106.05	EUR	2024-10-01 15:28:27.027
2024-10-02 06:00:00.000	PT60M	10Y1001A1001A75E	BZN	IT-Sicily BZN	IT-Sicily	167.46	EUR	2024-10-01 15:28:27.027
2024-10-02 21:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	74.40	EUR	2024-10-01 10:50:05.005
2024-10-02 01:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	40.12	EUR	2024-10-01 10:58:00.000
2024-10-02 05:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	82.65	EUR	2024-10-01 10:58:00.000
2024-10-02 09:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	50.17	EUR	2024-10-01 10:58:00.000
2024-10-02 13:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	47.68	EUR	2024-10-01 10:58:00.000
2024-10-02 17:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	56.00	EUR	2024-10-01 10:58:00.000
2024-10-02 21:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	44.99	EUR	2024-10-01 10:58:00.000
2024-10-02 01:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	69.08	EUR	2024-10-01 11:22:47.047
2024-10-02 05:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	153.88	EUR	2024-10-01 11:22:47.047
2024-10-02 09:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	79.36	EUR	2024-10-01 11:22:47.047
2024-10-02 13:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	80.06	EUR	2024-10-01 11:22:47.047
2024-10-02 17:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	250.10	EUR	2024-10-01 11:22:47.047
2024-10-02 21:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	85.39	EUR	2024-10-01 11:22:47.047
2024-10-01 22:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	40.05	EUR	2024-10-01 11:23:02.002
2024-10-01 23:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	43.68	EUR	2024-10-01 11:23:02.002
2024-10-02 00:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	45.08	EUR	2024-10-01 11:23:02.002
2024-10-02 01:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	59.74	EUR	2024-10-01 11:23:02.002
2024-10-02 02:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	80.84	EUR	2024-10-01 11:23:02.002
2024-10-02 03:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	150.00	EUR	2024-10-01 11:23:02.002
2024-10-02 04:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	164.49	EUR	2024-10-01 11:23:02.002
2024-10-02 05:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	144.98	EUR	2024-10-01 11:23:02.002
2024-10-02 06:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	126.90	EUR	2024-10-01 11:23:02.002
2024-10-02 07:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	92.49	EUR	2024-10-01 11:23:02.002
2024-10-02 08:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	76.97	EUR	2024-10-01 11:23:02.002
2024-10-02 09:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	74.54	EUR	2024-10-01 11:23:02.002
2024-10-02 10:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	77.77	EUR	2024-10-01 11:23:02.002
2024-10-02 11:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	87.00	EUR	2024-10-01 11:23:02.002
2024-10-02 12:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	84.96	EUR	2024-10-01 11:23:02.002
2024-10-02 13:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	91.83	EUR	2024-10-01 11:23:02.002
2024-10-02 14:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	121.02	EUR	2024-10-01 11:23:02.002
2024-10-02 15:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	148.87	EUR	2024-10-01 11:23:02.002
2024-10-02 16:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	151.93	EUR	2024-10-01 11:23:02.002
2024-10-02 17:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	92.59	EUR	2024-10-01 11:23:02.002
2024-10-02 18:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	66.49	EUR	2024-10-01 11:23:02.002
2024-10-02 19:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	66.49	EUR	2024-10-01 11:23:02.002
2024-10-02 20:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	56.54	EUR	2024-10-01 11:23:02.002
2024-10-02 21:45:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	42.52	EUR	2024-10-01 11:23:02.002
2024-10-02 01:00:00.000	PT60M	10YMK-MEPSO----8	BZN	MK BZN	MK	68.91	EUR	2024-10-01 12:49:53.053
2024-10-02 05:00:00.000	PT60M	10YMK-MEPSO----8	BZN	MK BZN	MK	143.55	EUR	2024-10-01 12:49:53.053
2024-10-02 09:00:00.000	PT60M	10YMK-MEPSO----8	BZN	MK BZN	MK	61.00	EUR	2024-10-01 12:49:53.053
2024-10-02 13:00:00.000	PT60M	10YMK-MEPSO----8	BZN	MK BZN	MK	75.01	EUR	2024-10-01 12:49:53.053
2024-10-02 17:00:00.000	PT60M	10YMK-MEPSO----8	BZN	MK BZN	MK	233.03	EUR	2024-10-01 12:49:53.053
2024-10-02 21:00:00.000	PT60M	10YMK-MEPSO----8	BZN	MK BZN	MK	93.06	EUR	2024-10-01 12:49:53.053
2024-10-02 01:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	88.66	EUR	2024-10-01 12:51:34.034
2024-10-02 05:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	119.48	EUR	2024-10-01 12:51:34.034
2024-10-02 09:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	88.66	EUR	2024-10-01 12:51:34.034
2024-10-02 13:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	65.00	EUR	2024-10-01 12:51:34.034
2024-10-02 17:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	116.86	EUR	2024-10-01 12:51:34.034
2024-10-02 21:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	85.00	EUR	2024-10-01 12:51:34.034
2024-10-02 00:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	433.00	UAH	2024-10-01 12:52:27.027
2024-10-02 04:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	4180.00	UAH	2024-10-01 12:52:27.027
2024-10-02 08:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	1340.00	UAH	2024-10-01 12:52:27.027
2024-10-02 12:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	2994.00	UAH	2024-10-01 12:52:27.027
2024-10-02 16:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	8900.00	UAH	2024-10-01 12:52:27.027
2024-10-02 20:00:00.000	PT60M	10Y1001C--000182	BZN	UA-IPS BZN	UA_IPS	1939.00	UAH	2024-10-01 12:52:27.027
2024-10-02 01:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	88.66	EUR	2024-10-01 13:03:23.023
2024-10-02 05:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	119.48	EUR	2024-10-01 13:03:23.023
2024-10-02 09:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	88.66	EUR	2024-10-01 13:03:23.023
2024-10-02 13:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	65.00	EUR	2024-10-01 13:03:23.023
2024-10-02 17:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	116.86	EUR	2024-10-01 13:03:23.023
2024-10-02 21:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	85.00	EUR	2024-10-01 13:03:23.023
2024-10-02 01:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	79.69	EUR	2024-10-01 13:04:17.017
2024-10-02 05:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	499.93	EUR	2024-10-01 13:04:17.017
2024-10-02 09:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	347.90	EUR	2024-10-01 13:04:17.017
2024-10-02 13:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	160.09	EUR	2024-10-01 13:04:17.017
2024-10-02 17:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	250.00	EUR	2024-10-01 13:04:17.017
2024-10-02 21:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	85.00	EUR	2024-10-01 13:04:17.017
2024-10-02 01:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	79.69	EUR	2024-10-01 13:04:18.018
2024-10-02 20:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	93.46	EUR	2024-10-01 13:07:26.026
2024-10-02 00:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	85.60	EUR	2024-10-01 13:07:26.026
2024-10-02 04:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	97.65	EUR	2024-10-01 13:07:26.026
2024-10-02 08:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	97.00	EUR	2024-10-01 13:07:26.026
2024-10-02 12:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	79.00	EUR	2024-10-01 13:07:26.026
2024-10-02 16:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	117.01	EUR	2024-10-01 13:07:26.026
2024-10-02 20:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	93.42	EUR	2024-10-01 13:07:26.026
2024-10-02 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	77.54	EUR	2024-10-01 13:07:27.027
2024-10-02 04:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	115.31	EUR	2024-10-01 13:07:27.027
2024-10-02 08:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	104.00	EUR	2024-10-01 13:07:27.027
2024-10-02 12:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	90.79	EUR	2024-10-01 13:07:27.027
2024-10-02 16:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	174.49	EUR	2024-10-01 13:07:27.027
2024-10-02 20:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	94.99	EUR	2024-10-01 13:07:27.027
2024-10-02 00:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	78.27	EUR	2024-10-01 13:07:28.028
2024-10-02 04:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	131.31	EUR	2024-10-01 13:07:28.028
2024-10-02 08:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	105.18	EUR	2024-10-01 13:07:28.028
2024-10-02 12:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	100.44	EUR	2024-10-01 13:07:28.028
2024-10-02 16:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	204.53	EUR	2024-10-01 13:07:28.028
2024-10-02 20:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	96.64	EUR	2024-10-01 13:07:28.028
2024-10-02 00:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	79.55	EUR	2024-10-01 13:07:28.028
2024-10-02 04:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	126.25	EUR	2024-10-01 13:07:28.028
2024-10-02 08:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	107.48	EUR	2024-10-01 13:07:28.028
2024-10-02 12:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	98.25	EUR	2024-10-01 13:07:28.028
2024-10-02 16:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	202.89	EUR	2024-10-01 13:07:28.028
2024-10-02 20:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	96.42	EUR	2024-10-01 13:07:28.028
2024-10-02 00:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	31.15	EUR	2024-10-01 13:07:30.030
2024-10-02 04:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	127.05	EUR	2024-10-01 13:07:30.030
2024-10-02 08:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	34.14	EUR	2024-10-01 13:07:30.030
2024-10-02 12:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	80.99	EUR	2024-10-01 13:07:30.030
2024-10-02 16:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	202.03	EUR	2024-10-01 13:07:30.030
2024-10-02 20:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	96.72	EUR	2024-10-01 13:07:30.030
2024-10-02 00:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	99.91	EUR	2024-10-01 13:33:24.024
2024-10-02 04:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	100.77	EUR	2024-10-01 13:33:24.024
2024-10-02 08:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	185.00	EUR	2024-10-01 13:33:24.024
2024-10-02 12:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	95.94	EUR	2024-10-01 13:33:24.024
2024-10-02 16:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	175.30	EUR	2024-10-01 13:33:24.024
2024-10-02 20:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	125.00	EUR	2024-10-01 13:33:24.024
2024-10-01 22:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:25.025
2024-10-01 22:00:00.000	PT60M	10Y1001A1001A73I	BZN	IT-North BZN	IT-NORTH	112.83	EUR	2024-10-01 15:28:25.025
2024-10-01 22:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	112.83	EUR	2024-10-01 15:28:25.025
2024-10-02 02:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 06:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 10:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 14:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 18:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	1750.00	EUR	2024-10-01 15:28:26.026
2024-10-02 00:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	108.46	EUR	2024-10-01 15:28:26.026
2024-10-02 04:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	144.02	EUR	2024-10-01 15:28:26.026
2024-10-02 08:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	152.97	EUR	2024-10-01 15:28:26.026
2024-10-02 12:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	115.00	EUR	2024-10-01 15:28:26.026
2024-10-02 16:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	154.81	EUR	2024-10-01 15:28:26.026
2024-10-02 20:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	110.87	EUR	2024-10-01 15:28:26.026
2024-10-02 02:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	106.05	EUR	2024-10-01 15:28:26.026
2024-10-02 06:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	167.46	EUR	2024-10-01 15:28:26.026
2024-10-02 10:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	108.00	EUR	2024-10-01 15:28:26.026
2024-10-02 14:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	118.32	EUR	2024-10-01 15:28:26.026
